gene,pearson_corr,pearson_pval,spearman_corr,spearman_pval,abs_pearson,abs_spearman
GENE_GENE_SUSD1,-0.049700975,0.33136827569240335,-0.0792574429486962,0.12102179609295502,0.049700975,0.0792574429486962
GENE_GENE_ARHGAP18,-0.049792714,0.3304749109785332,-0.06505183784883524,0.20339363544761577,0.049792714,0.06505183784883524
GENE_GENE_FAM174B,-0.049971662,0.32873789755935623,0.08665588654165678,0.08993194158500796,0.049971662,0.08665588654165678
GENE_GENE_nan,-0.050005727,0.32840875209117654,-0.009021608287274083,0.86012586922588,0.050005727,0.009021608287274083
GENE_GENE_ADA,-0.050295874,0.32560641069921176,-0.095553516327015,0.06139544272804518,0.050295874,0.095553516327015
GENE_GENE_SOAT1,-0.050385263,0.32474604303028526,-0.11804088535485403,0.02068567941847587,0.050385263,0.11804088535485403
GENE_GENE_CISH,-0.05038695,0.32472999685976667,-0.066141577091316,0.19590868367388292,0.05038695,0.066141577091316
GENE_GENE_IFIH1,-0.050401893,0.3245856044575667,-0.12534629208911194,0.013972507419187938,0.050401893,0.12534629208911194
GENE_GENE_UBL3,-0.050549343,0.3231702488659964,-0.053543453935098836,0.29530098055580856,0.050549343,0.053543453935098836
GENE_GENE_NIPSNAP1,-0.050748907,0.3212612759175295,-0.0122295785154793,0.8112005963546265,0.050748907,0.0122295785154793
GENE_GENE_RBCK1,-0.050752703,0.3212248558036909,-0.11045509647010952,0.03046141679417837,0.050752703,0.11045509647010952
GENE_GENE_IGF2R,-0.05088343,0.3199790885153629,-0.01589044115153776,0.7562627047318246,0.05088343,0.01589044115153776
GENE_GENE_SMARCA1,-0.050895963,0.319859905784287,-0.014553592621477738,0.7761986364294418,0.050895963,0.014553592621477738
GENE_GENE_OAF,-0.050976858,0.3190898890767013,-0.05046730358414432,0.3239576083001042,0.050976858,0.05046730358414432
GENE_GENE_CD55,-0.0510773,0.31813670295377894,-0.05318656539283171,0.2985361275840745,0.0510773,0.05318656539283171
GENE_GENE_IGDCC4,-0.051178936,0.3171729609247034,-0.026393857448034994,0.6061229535161411,0.051178936,0.026393857448034994
GENE_GENE_ZNRF3,-0.051202953,0.31694501552739013,-0.0067465497948526664,0.8951619957747948,0.051202953,0.0067465497948526664
GENE_GENE_TXNRD1,-0.05125533,0.31644999839050586,-0.020353243362381746,0.6909387604135547,0.05125533,0.020353243362381746
GENE_GENE_CTSE,-0.051431794,0.3147848736818063,0.017827472788308298,0.7276641019162684,0.051431794,0.017827472788308298
GENE_GENE_TDO2,-0.051450647,0.31460744987773964,-0.0848443169102438,0.09687891052266268,0.051450647,0.0848443169102438
GENE_GENE_PLXNA2,-0.051479824,0.314332460212125,0.06859974229425926,0.17976686838112724,0.051479824,0.06859974229425926
GENE_GENE_ALPPL2,-0.05166743,0.31256954780863494,-0.03163337967515513,0.5365628703810627,0.05166743,0.03163337967515513
GENE_GENE_POLE4,-0.051681135,0.3124410002406913,-0.08778334915737006,0.08581394343961515,0.051681135,0.08778334915737006
GENE_GENE_ISG20,-0.051851965,0.3108420956489998,-0.10447721338713506,0.04073124009622808,0.051851965,0.10447721338713506
GENE_GENE_COL1A1,-0.05193141,0.31010082367743363,-0.1179658624665152,0.02076711021590807,0.05193141,0.1179658624665152
GENE_GENE_IDH1,-0.051985998,0.30959173531521317,0.017042275609507985,0.739213940380153,0.051985998,0.017042275609507985
GENE_GENE_PMP22,-0.052083947,0.3086794240313732,-0.07267513817774914,0.15520825199580646,0.052083947,0.07267513817774914
GENE_GENE_SUN3,-0.05211252,0.3084133900742889,-0.0343458597538232,0.5021934636333523,0.05211252,0.0343458597538232
GENE_GENE_GALNT1,-0.052331913,0.30637881583145293,-0.09185090366552508,0.07220283866883949,0.052331913,0.09185090366552508
GENE_GENE_CCRL1,-0.052354522,0.3061692297476896,-0.1148591943304737,0.02439264476537768,0.052354522,0.1148591943304737
GENE_GENE_CLEC2B,-0.052395996,0.30578670372955064,-0.16292534162964972,0.001356760673187434,0.052395996,0.16292534162964972
GENE_GENE_MALT1,-0.052561123,0.3042619540132954,-0.16165376725102573,0.0014811276500901714,0.052561123,0.16165376725102573
GENE_GENE_CYSTM1,-0.0525904,0.30399295149191335,-0.022724729578515478,0.6571022252856017,0.0525904,0.022724729578515478
GENE_GENE_ZBTB38,-0.052806113,0.30201050315418804,-0.0380194381336679,0.4575630814275613,0.052806113,0.0380194381336679
GENE_GENE_TENC1,-0.052807264,0.3020006671372576,-0.012637541961954496,0.8050268286566622,0.052807264,0.012637541961954496
GENE_GENE_CPS1,-0.05294415,0.30074667965104807,-0.037222584856396866,0.4670514808443562,0.05294415,0.037222584856396866
GENE_GENE_PRKAA2,-0.05300201,0.30021840246362835,0.030189826461347703,0.5553226282764654,0.05300201,0.030189826461347703
GENE_GENE_G0S2,-0.053008795,0.30015635676681934,-0.03513275236512835,0.49244449476357766,0.053008795,0.03513275236512835
GENE_GENE_DPPA2,-0.053215683,0.29827076313138823,-0.07783349157370045,0.12786960483282037,0.053215683,0.07783349157370045
GENE_GENE_STS,-0.053378347,0.2967947652445157,-0.038324404055474555,0.45396047154275865,0.053378347,0.038324404055474555
GENE_GENE_ZNF629,-0.053496584,0.295724373618902,0.04701900579837917,0.35815567732563036,0.053496584,0.04701900579837917
GENE_GENE_IFITM2,-0.053647142,0.29436529632871444,-0.1161735783798447,0.022796945761637506,0.053647142,0.1161735783798447
GENE_GENE_SCIN,-0.053679965,0.29406993068643755,-0.08170479976942119,0.10992407448184228,0.053679965,0.08170479976942119
GENE_GENE_NAGA,-0.053784825,0.29312609126059197,-0.02833385609168899,0.5799012507427024,0.053784825,0.02833385609168899
GENE_GENE_SH3BGRL3,-0.053950064,0.29164365506972595,-0.10656619816215115,0.03685181983266539,0.053950064,0.10656619816215115
GENE_GENE_IRF7,-0.05401933,0.2910237253578558,-0.11346893967651146,0.02618448545241794,0.05401933,0.11346893967651146
GENE_GENE_CASP1,-0.054196272,0.2894442996663804,-0.18871774439659558,0.0001996046030136032,0.054196272,0.18871774439659558
GENE_GENE_GNA11,-0.054353654,0.2880432018172587,0.0594467379878607,0.24517710551921726,0.054353654,0.0594467379878607
GENE_GENE_TPRG1,-0.05443347,0.28733537826275296,-0.08304525109355397,0.10419445272285185,0.05443347,0.08304525109355397
GENE_GENE_VCAM1,-0.054522447,0.2865474661356695,-0.00997295785154793,0.8455518784743281,0.054522447,0.00997295785154793
GENE_GENE_PRCP,-0.054525245,0.2865221419108649,-0.06482295446068292,0.20499174898740236,0.054525245,0.06482295446068292
GENE_GENE_RNFT1,-0.05502478,0.282124021855304,-0.05347521277677936,0.29591776204070314,0.05502478,0.05347521277677936
GENE_GENE_FAM174A,-0.055050515,0.28189853578521334,0.03875843477671154,0.44886078225975357,0.055050515,0.03875843477671154
GENE_GENE_RSAD2,-0.055069692,0.2817305443744995,-0.03177727950900275,0.5347103684638702,0.055069692,0.03177727950900275
GENE_GENE_HOOK1,-0.055092517,0.2815302952508491,0.04529199586314469,0.3761032058294099,0.055092517,0.04529199586314469
GENE_GENE_MT1A,-0.05511535,0.2813311845629707,-0.11992387508053305,0.01873073244553566,0.05511535,0.11992387508053305
GENE_GENE_ZNF879,-0.055128925,0.28121238900452816,0.008287486012681835,0.8714048938632163,0.055128925,0.008287486012681835
GENE_GENE_NPNT,-0.055285297,0.27984763916465527,-0.014126131701196976,0.7826050229947283,0.055285297,0.014126131701196976
GENE_GENE_C12orf56,-0.055421747,0.27866130883768736,0.0012455071038621954,0.980591540707197,0.055421747,0.0012455071038621954
GENE_GENE_BMP7,-0.05544459,0.27846253894251266,-0.047205715302973794,0.3562480214036715,0.05544459,0.047205715302973794
GENE_GENE_HIBCH,-0.055555794,0.27749800984238304,-0.032471982977857645,0.52581251610731,0.055555794,0.032471982977857645
GENE_GENE_ASAH1,-0.05557971,0.27729154655623234,-0.044817910548981044,0.3811251313111954,0.05557971,0.044817910548981044
GENE_GENE_RHOBTB1,-0.05562427,0.27690573998080126,-0.007967261198331695,0.8763331254594269,0.05562427,0.007967261198331695
GENE_GENE_IQCK,-0.05570619,0.27619800227827856,0.010898875928249297,0.8314178076736228,0.05570619,0.010898875928249297
GENE_GENE_TMEM200B,-0.055777393,0.27558295218777806,0.013472966328710452,0.7924223473911898,0.055777393,0.013472966328710452
GENE_GENE_LARP6,-0.055859268,0.27487751431074814,-0.018743854057169985,0.71426228821229,0.055859268,0.018743854057169985
GENE_GENE_MICB,-0.055881243,0.274688784764286,-0.15758366959411346,0.001952898814640061,0.055881243,0.15758366959411346
GENE_GENE_FAM210B,-0.056055464,0.2731933597489541,0.0432358600929097,0.39817817401581135,0.056055464,0.0432358600929097
GENE_GENE_TMEM14A,-0.05606217,0.2731351292902921,0.005352904275880777,0.9167298330360917,0.05606217,0.005352904275880777
GENE_GENE_KANK1,-0.056224983,0.2717431882640408,-0.05299731273947984,0.3002612063035288,0.056224983,0.05299731273947984
GENE_GENE_CBR1,-0.056488596,0.26949781844270315,0.012063002911004799,0.8137247981087474,0.056488596,0.012063002911004799
GENE_GENE_TBC1D12,-0.056590553,0.2686333276784718,-0.0010388762673357974,0.98381093899725,0.056590553,0.0010388762673357974
GENE_GENE_TACC1,-0.056592986,0.26861312840285084,-0.09377437184225697,0.06640929616361296,0.056592986,0.09377437184225697
GENE_GENE_ZMYND11,-0.05662303,0.26835870654598476,-0.03929948967481604,0.44254919006948323,0.05662303,0.03929948967481604
GENE_GENE_C19orf66,-0.05663031,0.26829714509710295,-0.11752420229900648,0.02125215871730084,0.05663031,0.11752420229900648
GENE_GENE_BBX,-0.056764543,0.2671615103873337,-0.08188218439523923,0.10915192261371257,0.056764543,0.08188218439523923
GENE_GENE_LMLN,-0.056795027,0.2669050140989831,-0.03280471160693093,0.5215777512658151,0.056795027,0.03280471160693093
GENE_GENE_FAM69A,-0.057101198,0.2643303509202965,-0.13033065172425487,0.010572022837842221,0.057101198,0.13033065172425487
GENE_GENE_NEURL1B,-0.057160273,0.26383622615723623,0.0015286443321691364,0.9761806612887174,0.057160273,0.0015286443321691364
GENE_GENE_C1orf186,-0.057313398,0.2625564616834937,-0.13211043199620223,0.009548787430550659,0.057313398,0.13211043199620223
GENE_GENE_C11orf54,-0.057336614,0.26236362372597016,-0.05291805126987895,0.3009856542975168,0.057336614,0.05291805126987895
GENE_GENE_PPAPDC1B,-0.05740073,0.2618293561847305,-0.022015403004306395,0.6671536583892606,0.05740073,0.022015403004306395
GENE_GENE_DNMT3B,-0.057524405,0.2608006748659207,-0.12090680207520937,0.01777571520298878,0.057524405,0.12090680207520937
GENE_GENE_NID2,-0.057662934,0.25965241402653094,-0.07100344172798481,0.16495602908741674,0.057662934,0.07100344172798481
GENE_GENE_FTSJD1,-0.05779993,0.25852043269484337,-0.110172806958055,0.030891026372444196,0.05779993,0.110172806958055
GENE_GENE_DUSP10,-0.057823658,0.25832472690592506,-0.051645629175002546,0.31277424692310424,0.057823658,0.051645629175002546
GENE_GENE_HOXA11,-0.057830453,0.25826868932720554,-0.12892577396493846,0.01144713793527996,0.057830453,0.12892577396493846
GENE_GENE_RAB40B,-0.057859667,0.25802792163863797,0.025730943338645684,0.6152027191057325,0.057859667,0.025730943338645684
GENE_GENE_GDPD5,-0.05793973,0.2573683262261869,-0.048210682920212945,0.34608992575141595,0.05793973,0.048210682920212945
GENE_GENE_ADCY7,-0.05802271,0.25668640330561465,-0.14332190329252992,0.004894305741195209,0.05802271,0.14332190329252992
GENE_GENE_CYP4X1,-0.058027044,0.2566511654494375,-0.08521392119629717,0.09542789256840344,0.058027044,0.08521392119629717
GENE_GENE_STAT1,-0.058093384,0.2561063838048129,-0.13097957851547928,0.010188202431434607,0.058093384,0.13097957851547928
GENE_GENE_CDH4,-0.05813565,0.2557605652965419,-0.010644772981587605,0.8352914697584726,0.05813565,0.010644772981587605
GENE_GENE_DDO,-0.058136977,0.25574982470371793,-0.014729281814790954,0.7735699342027099,0.058136977,0.014729281814790954
GENE_GENE_HIST1H2AC,-0.05829037,0.2544953299171288,-0.04289719745006951,0.40188726939292774,0.05829037,0.04289719745006951
GENE_GENE_MYCBP,-0.058299903,0.25441749145325404,-0.06573234207046218,0.1986956117020724,0.058299903,0.06573234207046218
GENE_GENE_C8orf59,-0.0583818,0.253749732798919,-0.010154157200501848,0.8427818343117958,0.0583818,0.010154157200501848
GENE_GENE_CTSC,-0.058482893,0.25292716058274306,-0.06650164456952969,0.19348028269985826,0.058482893,0.06650164456952969
GENE_GENE_FOXA3,-0.058920294,0.24938950895643006,0.02589540029161439,0.6129446393465416,0.058920294,0.02589540029161439
GENE_GENE_RHBDD2,-0.05894717,0.24917273154079272,0.02089069546641348,0.6832132539923288,0.05894717,0.02089069546641348
GENE_GENE_NMRAL1,-0.059106305,0.2478948867406524,0.018953451900579836,0.7112091021256652,0.059106305,0.018953451900579836
GENE_GENE_RAP1GAP,-0.059119396,0.24779075543538592,0.009808288969516124,0.8480708682552943,0.059119396,0.009808288969516124
GENE_GENE_C15orf41,-0.059130747,0.24769906871999303,0.014348233359329965,0.7792745068344433,0.059130747,0.014348233359329965
GENE_GENE_PRKCDBP,-0.059208337,0.24707794224113336,-0.06703930860262453,0.18989521963058215,0.059208337,0.06703930860262453
GENE_GENE_WFDC2,-0.059264075,0.24663304208166897,-0.002445025601030823,0.9619103902005872,0.059264075,0.002445025601030823
GENE_GENE_CST3,-0.059357993,0.2458836008243607,-0.037666152385473536,0.4617564143132963,0.059357993,0.037666152385473536
GENE_GENE_USP9Y,-0.05946862,0.24500305126477634,0.004949179410667662,0.9229899502332505,0.05946862,0.004949179410667662
GENE_GENE_EPYC,-0.0594713,0.24498220294602455,-0.0612108387522274,0.23142563144478312,0.0594713,0.0612108387522274
GENE_GENE_ALDH7A1,-0.05969936,0.2431731438564661,-0.03823221491302431,0.4550478327667842,0.05969936,0.03823221491302431
GENE_GENE_CCL20,-0.059833337,0.24211607964487822,-0.04626040816797971,0.365972116641735,0.059833337,0.04626040816797971
GENE_GENE_PTTG1IP,-0.059922162,0.2414156626843696,-0.020581702892407853,0.6876508355754116,0.059922162,0.020581702892407853
GENE_GENE_TNFAIP3,-0.059955683,0.24115220143930857,-0.16251780204130073,0.0013955344670996486,0.059955683,0.16251780204130073
GENE_GENE_PTGER4,-0.059977822,0.24097885842741776,-0.15586598453765554,0.0021904125737673415,0.059977822,0.15586598453765554
GENE_GENE_SLC26A11,-0.060124084,0.23983138475894006,0.05700891797497542,0.2651047905366303,0.060124084,0.05700891797497542
GENE_GENE_TSC22D1,-0.060364954,0.23794974747655187,0.023113619409311312,0.6516174707167843,0.060364954,0.023113619409311312
GENE_GENE_AURKA,-0.060431696,0.23743020576087812,-0.06280560170899596,0.21947186543510233,0.060431696,0.06280560170899596
GENE_GENE_YOD1,-0.060578175,0.23629279689833005,-0.02478955444033773,0.6281979310672134,0.060578175,0.02478955444033773
GENE_GENE_IGIP,-0.060735784,0.23507360965155372,-0.10364475602726256,0.04237051561050004,0.060735784,0.10364475602726256
GENE_GENE_ARRDC2,-0.06075823,0.23490059145748238,-0.10533086365331797,0.0391061633225546,0.06075823,0.10533086365331797
GENE_GENE_RBFOX2,-0.06075874,0.2348969111953743,0.011871842256959749,0.8166239239965329,0.06075874,0.011871842256959749
GENE_GENE_NAPSA,-0.060787402,0.23467525043615564,-0.1283029144484758,0.011855200620059464,0.060787402,0.1283029144484758
GENE_GENE_SLC34A2,-0.060795434,0.23461365312709995,-0.042303372215252114,0.40844057939215717,0.060795434,0.042303372215252114
GENE_GENE_TAF15,-0.060982287,0.23317626349515563,-0.03187158794208403,0.5334980298086183,0.060982287,0.03187158794208403
GENE_GENE_NFE2L3,-0.061039105,0.23273995490084853,-0.06585144620392662,0.1978815397379039,0.061039105,0.06585144620392662
GENE_GENE_CCDC68,-0.061270945,0.23096685000938097,-0.12391397608136695,0.015112878170723286,0.061270945,0.12391397608136695
GENE_GENE_MLF1,-0.0614237,0.22980429675286515,0.024139991861923976,0.6372324204991741,0.0614237,0.024139991861923976
GENE_GENE_BLNK,-0.061454285,0.22957156027037587,-0.14085653250144112,0.005692060131863483,0.061454285,0.14085653250144112
GENE_GENE_OAS1,-0.06154581,0.22887706312827874,-0.08041351598792854,0.11567528450479703,0.06154581,0.08041351598792854
GENE_GENE_DKK3,-0.06159044,0.22853939742093002,-0.044077432737817994,0.38905049557150173,0.06159044,0.044077432737817994
GENE_GENE_TANC1,-0.06163345,0.22821380403992053,-0.037057280187175745,0.46903334357476056,0.06163345,0.037057280187175745
GENE_GENE_ECHDC3,-0.06190915,0.22613547006205176,0.06151516564375572,0.22910965239137376,0.06190915,0.06151516564375572
GENE_GENE_F2RL2,-0.06201289,0.2253572287581746,-0.09166165101217319,0.07279449503201987,0.06201289,0.09166165101217319
GENE_GENE_UAP1,-0.06208894,0.22478773055376156,-0.1228162829337764,0.016041306813248526,0.06208894,0.1228162829337764
GENE_GENE_UBA7,-0.062238015,0.22367491330631192,-0.1747369960326879,0.0005828615909320711,0.062238015,0.1747369960326879
GENE_GENE_IRAK1,-0.06228927,0.2232930129032507,-0.06814133973076532,0.1826998406815148,0.06228927,0.06814133973076532
GENE_GENE_MAP2K4P1,-0.06240137,0.22245889431334206,-0.09041614390831101,0.07678757686449855,0.06240137,0.09041614390831101
GENE_GENE_STEAP2,-0.06259726,0.2210078423257366,-0.10549616832253908,0.03879789934770278,0.06259726,0.10549616832253908
GENE_GENE_HYI,-0.06277588,0.21969075168649488,-0.03319699230273643,0.5166075914592594,0.06277588,0.03319699230273643
GENE_GENE_ID3,-0.06292795,0.21857328408163776,-0.05213942389203485,0.3081639118223809,0.06292795,0.05213942389203485
GENE_GENE_PIGB,-0.0630947,0.2173527792865206,-0.08190613237936999,0.10904800563097304,0.0630947,0.08190613237936999
GENE_GENE_SORL1,-0.06310497,0.21727791143484812,-0.030403555321962636,0.5525250955311742,0.06310497,0.030403555321962636
GENE_GENE_BTBD6,-0.063108794,0.2172500583463283,-0.005316876335153098,0.9172882754882717,0.063108794,0.005316876335153098
GENE_GENE_CPNE1,-0.06315279,0.21692906222435274,-0.0556190871791394,0.2769503679548287,0.06315279,0.0556190871791394
GENE_GENE_PPP1R26,-0.06319288,0.21663706885214762,0.008074073446136108,0.8746887537960755,0.06319288,0.008074073446136108
GENE_GENE_TANC2,-0.06367734,0.21312763257840567,-0.019625902817808825,0.7014449120272878,0.06367734,0.019625902817808825
GENE_GENE_GYG1,-0.06386582,0.21177347657099294,-0.08620426570818217,0.0916252771637848,0.06386582,0.08620426570818217
GENE_GENE_NDFIP1,-0.06392126,0.21137637672003623,-0.05182492116238852,0.31109507497144845,0.06392126,0.05182492116238852
GENE_GENE_TMEM116,-0.06409685,0.21012200721956475,-0.017862441083720457,0.7271511446282929,0.06409685,0.017862441083720457
GENE_GENE_A1CF,-0.06421545,0.2092777328303299,-0.01996668475128005,0.6965152219238913,0.06421545,0.01996668475128005
GENE_GENE_MOK,-0.06440447,0.20793704931105417,-0.07326281746973654,0.15188699358423852,0.06440447,0.07326281746973654
GENE_GENE_NME3,-0.06469008,0.2059234366903172,-0.02061645925875691,0.687151145064171,0.06469008,0.02061645925875691
GENE_GENE_MAGEA4,-0.0649668,0.20398634518517444,0.08876373300328914,0.08235776408600673,0.0649668,0.08876373300328914
GENE_GENE_GPR1,-0.06548244,0.20041203042855432,-0.10436552677087925,0.040948014691933904,0.06548244,0.10436552677087925
GENE_GENE_ANKRD29,-0.065529555,0.20008705372332541,-0.07114034790274999,0.16414085816551954,0.065529555,0.07114034790274999
GENE_GENE_RNASE1,-0.06558332,0.19971740836960963,-0.011366603972748269,0.8242982664635037,0.06558332,0.011366603972748269
GENE_GENE_TMEM173,-0.06560591,0.19956264937773105,-0.16802117595198535,0.0009486678684810188,0.06560591,0.16802117595198535
GENE_GENE_MOSPD1,-0.06577086,0.19843204614105076,-0.09443071615069004,0.06452187314106324,0.06577086,0.09443071615069004
GENE_GENE_FAM214A,-0.06577241,0.19842144847580712,-0.06000517106913974,0.24076360567057412,0.06577241,0.06000517106913974
GENE_GENE_KRTAP2-3,-0.06609513,0.19622365967182648,-0.10456834288426978,0.04055508369007245,0.06609513,0.10456834288426978
GENE_GENE_N6AMT2,-0.06612418,0.196026434567554,-0.10494790783628902,0.039828276224827756,0.06612418,0.10494790783628902
GENE_GENE_APP,-0.06614244,0.1959028385584167,-0.07883040588654167,0.12304473435067316,0.06614244,0.07883040588654167
GENE_GENE_TCEAL4,-0.06643294,0.1939418517884915,-0.01134647010952494,0.824604442914593,0.06643294,0.01134647010952494
GENE_GENE_OXR1,-0.06652928,0.19329485551352185,-0.02177338001424163,0.6705969921419035,0.06652928,0.02177338001424163
GENE_GENE_KLK11,-0.06656461,0.19305823272825134,-0.0007659116340578482,0.9880642407412659,0.06656461,0.0007659116340578482
GENE_GENE_FAM83D,-0.066564776,0.19305663464692854,-0.01864996948221491,0.7156313756786687,0.066564776,0.01864996948221491
GENE_GENE_ADH1C,-0.066727825,0.19196581359070392,-0.07646824454918451,0.13471331127804673,0.066727825,0.07646824454918451
GENE_GENE_GPC4,-0.066827476,0.19130142704244796,-0.07789770607982097,0.1275544678195185,0.066827476,0.07789770607982097
GENE_GENE_HK1,-0.06686051,0.19108166152962563,-0.07401982808314402,0.1476885507578743,0.06686051,0.07401982808314402
GENE_GENE_BCL2L15,-0.067076646,0.18964783665851173,-0.04183458512766607,0.41365848999824395,0.067076646,0.04183458512766607
GENE_GENE_PPME1,-0.06709534,0.18952483283590182,-0.03504098708080432,0.49357616238066926,0.06709534,0.03504098708080432
GENE_GENE_IDO1,-0.06713106,0.18928845163673996,-0.04452756773252856,0.3842208441671241,0.06713106,0.04452756773252856
GENE_GENE_DNAJC15,-0.06713115,0.18928766406153721,-0.056391568614153474,0.2703228589408968,0.06713115,0.056391568614153474
GENE_GENE_FJX1,-0.06723358,0.18861202529500337,0.00292356142551965,0.9544629703271389,0.06723358,0.00292356142551965
GENE_GENE_NMU,-0.067250535,0.18850050731807022,-0.07832749821979587,0.12546070333165255,0.067250535,0.07832749821979587
GENE_GENE_NBL1,-0.06730929,0.18811371180054887,-0.15916423654674305,0.0017553998292290888,0.06730929,0.15916423654674305
GENE_GENE_HLA-C,-0.06737493,0.1876821015788925,-0.10097254247058424,0.04801281402987893,0.06737493,0.10097254247058424
GENE_GENE_CH25H,-0.067386076,0.18760932453958604,-0.03691867857990574,0.47069862438747545,0.067386076,0.03691867857990574
GENE_GENE_FAM131C,-0.06762721,0.18603135941647717,-0.07342960564239938,0.15095428427693003,0.06762721,0.07342960564239938
GENE_GENE_NKAIN4,-0.0676704,0.18575002871621343,-0.07751792919873861,0.12942701970779183,0.0676704,0.07751792919873861
GENE_GENE_SULF1,-0.067673676,0.1857282813924921,-0.013654801464853683,0.7896859288835831,0.067673676,0.013654801464853683
GENE_GENE_FAH,-0.06780031,0.18490482023494192,-0.07959038350683259,0.11946266394399364,0.06780031,0.07959038350683259
GENE_GENE_MRPL41,-0.06782425,0.18474927071255814,0.052580660201417384,0.30408236714128667,0.06782425,0.052580660201417384
GENE_GENE_TRPM4,-0.06789515,0.1842893785559128,-0.16408734868264893,0.0012515758380727377,0.06789515,0.16408734868264893
GENE_GENE_GSTA1,-0.06793075,0.18405936353531252,-0.04062680139703638,0.4272816889697377,0.06793075,0.04062680139703638
GENE_GENE_SOCS6,-0.06807075,0.18315448836150364,0.007527720321454003,0.8831053669593644,0.06807075,0.007527720321454003
GENE_GENE_ECH1,-0.06813256,0.18275661769440144,-0.033028720626631855,0.5187365796059408,0.06813256,0.033028720626631855
GENE_GENE_LOX,-0.06850486,0.18037138650702061,-0.06999762639449324,0.17103819448347077,0.06850486,0.06999762639449324
GENE_GENE_DCDC2,-0.068505555,0.1803668262065506,0.018681124044259506,0.7151769578317817,0.068505555,0.018681124044259506
GENE_GENE_ABCG1,-0.068560496,0.18001669815461302,0.004825200908751823,0.9249133205634293,0.068560496,0.004825200908751823
GENE_GENE_PFKP,-0.06858629,0.1798520615711021,-0.07216311756128987,0.15814644681429388,0.06858629,0.07216311756128987
GENE_GENE_CALML3,-0.06874199,0.17886356069486292,0.007081185785493879,0.8899940859732466,0.06874199,0.007081185785493879
GENE_GENE_PDE5A,-0.0690337,0.1770222922210236,-0.08254785358244889,0.1062923152156762,0.0690337,0.08254785358244889
GENE_GENE_ZFPM1,-0.06904725,0.17693760533294461,-0.026699247227967852,0.6019602981854507,0.06904725,0.026699247227967852
GENE_GENE_LTBP1,-0.06905343,0.17689864447848502,-0.1297597148282527,0.010920251267340525,0.06905343,0.1297597148282527
GENE_GENE_SLC22A4,-0.069058746,0.176864933493688,-0.1462251195279916,0.004084981509085877,0.069058746,0.1462251195279916
GENE_GENE_RAB7L1,-0.06925151,0.17565674705174572,-0.03612140144450849,0.4803406567024632,0.06925151,0.03612140144450849
GENE_GENE_TMEM9,-0.069308184,0.17530300546476876,-0.001084229086840053,0.9831042980334808,0.069308184,0.001084229086840053
GENE_GENE_DIO2,-0.06940985,0.17466908950813934,-0.08129365738699942,0.11173030027133594,0.06940985,0.08129365738699942
GENE_GENE_HOPX,-0.06946994,0.1742953385637123,-0.07241171035231088,0.15671471619850313,0.06946994,0.07241171035231088
GENE_GENE_DPYD,-0.06953202,0.17390960658176122,-0.15349047166932284,0.002562418150905506,0.06953202,0.15349047166932284
GENE_GENE_WLS,-0.06961805,0.17337684913714746,-0.015000127157437862,0.769522556491373,0.06961805,0.015000127157437862
GENE_GENE_PTAFR,-0.06967642,0.173015475006367,-0.07603294225356888,0.1369536803394302,0.06967642,0.07603294225356888
GENE_GENE_TMEM44,-0.06971336,0.17278714040792795,-0.0469783154182632,0.358572268741007,0.06971336,0.0469783154182632
GENE_GENE_ARL5B,-0.06977096,0.17243182775165838,-0.06847873079922688,0.18053772168353951,0.06977096,0.06847873079922688
GENE_GENE_HCP5,-0.06980911,0.172196723898259,-0.18364797734902172,0.0002970776157896057,0.06980911,0.18364797734902172
GENE_GENE_OAS3,-0.06982,0.17212917577063624,-0.12773324912685227,0.012239608285786227,0.06982,0.12773324912685227
GENE_GENE_LCTL,-0.06993852,0.17140062109745957,-0.01456016242243396,0.7761002913746808,0.06993852,0.01456016242243396
GENE_GENE_PARP3,-0.06994665,0.17135086449938575,-0.10977353260316706,0.031507512289010955,0.06994665,0.10977353260316706
GENE_GENE_OXTR,-0.069976464,0.17116802842423004,-0.08388576175782442,0.10072404474506011,0.069976464,0.08388576175782442
GENE_GENE_TMEM216,-0.070066884,0.17061382959988972,-0.023474746532840526,0.646541021539658,0.070066884,0.023474746532840526
GENE_GENE_HOXA7,-0.070183985,0.16989879119417167,-0.10120312129124139,0.047502355702775785,0.070183985,0.10120312129124139
GENE_GENE_DECR1,-0.07019402,0.169837731055547,-0.03498249465938761,0.4942982255470979,0.07019402,0.03498249465938761
GENE_GENE_GPR37,-0.07020985,0.16974108601700674,-0.10310476077447357,0.04346332578348635,0.07020985,0.10310476077447357
GENE_GENE_DEGS1,-0.07025441,0.16946953738804096,-0.05648714862161337,0.2695104238855121,0.07025441,0.05648714862161337
GENE_GENE_GM2A,-0.07045542,0.16824941794647383,-0.11236415347055034,0.027688124429908235,0.07045542,0.11236415347055034
GENE_GENE_AGXT2L2,-0.07072052,0.166650022737223,-0.1599339629039368,0.0016659984888548326,0.07072052,0.1599339629039368
GENE_GENE_GAGE1,-0.07091207,0.1655014488585493,-0.03036095758027873,0.5530821144692281,0.07091207,0.03036095758027873
GENE_GENE_GALNT6,-0.07095279,0.16525849025716338,-0.054648875928249296,0.2854293645461828,0.07095279,0.054648875928249296
GENE_GENE_FAAH2,-0.07106954,0.16456244981209017,-0.11249364212810688,0.027508134281059023,0.07106954,0.11249364212810688
